Lot-ID,Wafer-NO,No,6,7,8,11,12,15,ANN
1549,7,4,2,21,6,2,-11,0,0
1549,7,5,2,21,6,2,-11,0,0
1549,7,6,2,21,6,2,-11,-1,0
1549,7,7,2,21,3,2,-11,0,0
1549,7,8,2,21,6,2,-12,-1,0
1549,7,9,2,21,6,2,-11,-1,0
1549,7,10,2,21,3,2,-11,0,0
1549,7,11,2,21,627,2,-12,0,0
1549,7,12,2,21,518,2,-12,0,0
1549,7,13,2,21,1594,2,-12,0,0
1549,7,14,2,21,1882,2,-12,0,0
1549,7,15,2,21,2237,2,-11,-1,0
1549,7,16,2,21,2314,2,-12,-1,0
1549,7,17,2,21,2400,2,-12,0,0
1549,7,18,2,21,2394,2,-11,0,0
1549,7,19,601,-74,2461,2047,851,-94,0
1549,7,20,602,-102,2397,2047,1039,-76,0
1549,7,21,602,-102,2397,2047,953,-62,0
1549,7,22,602,-106,2400,2047,864,-56,0
1549,7,23,603,-106,2400,2047,783,-52,0
1549,7,24,603,-109,2400,2047,734,-50,0
1549,7,25,603,-109,2406,2047,689,-48,0
1549,7,26,603,-104,2400,2047,662,-45,0
1549,7,27,602,-109,2400,2047,641,-45,0
1549,7,28,604,-103,2403,2047,621,-44,0
1549,7,29,601,-109,2397,2047,607,-43,0
1549,7,30,603,-107,2400,2047,594,-43,0
1549,7,31,603,-105,2400,2047,582,-42,0
1549,7,32,603,-105,2400,2047,573,-42,0
1549,7,33,3,21,413,4,-11,0,0
1549,7,34,2,21,115,2,-11,0,0
1549,7,35,2,21,58,2,-11,0,0
1549,7,36,2,21,38,2,-11,0,0
1549,7,37,2,21,26,2,-11,-1,0
1549,7,38,2,21,19,2,-11,-1,0
1549,7,39,2,21,16,2,-11,-1,0
1549,7,40,2,21,13,2,-12,-1,0
1549,7,41,2,21,10,2,-11,0,0
1549,7,42,2,21,624,2,-12,-1,0
1549,7,43,2,21,762,2,-12,-1,0
1549,7,44,2,21,1123,2,-11,0,0
1549,7,45,2,21,1238,2,-12,0,0
1549,7,46,2,21,1315,2,-11,0,0
1549,7,47,2,21,1328,2,-12,0,0
1549,7,48,1,18,1386,2,-11,0,0
1549,7,49,2,20,1389,2,-11,0,0
1549,7,50,562,72,1398,966,694,-62,0
1549,7,51,549,-70,1395,1122,859,-91,0
1549,7,52,548,-95,1395,1140,874,-94,0
1549,7,53,549,-97,1395,1143,877,-95,0
1549,7,54,548,-101,1395,1155,889,-97,0
1549,7,55,551,-98,1395,1158,893,-98,0
1549,7,56,551,-99,1395,1162,898,-99,0
1549,7,57,549,-102,1395,1162,900,-99,0
1549,7,58,550,-101,1395,1162,901,-100,0
1549,7,59,550,-102,1395,1162,901,-100,0
1549,7,60,550,-101,1392,1164,904,-100,0
1549,7,61,550,-102,1392,1165,907,-101,0
1549,7,62,549,-103,1389,1165,908,-101,0
1549,7,63,545,-105,1389,1120,853,-95,0
1549,7,64,551,-102,1392,1124,857,-95,0
1549,7,65,551,-103,1392,1124,858,-95,0
1549,7,66,551,-105,1389,1124,860,-95,0
1549,7,67,550,-104,1389,1125,862,-95,0
1549,7,68,549,-107,1386,1125,862,-95,0
1549,7,69,551,-104,1389,1124,862,-95,0
1549,7,70,550,-107,1389,1122,861,-95,0
1549,7,71,551,-104,1389,1122,862,-95,0
1549,7,72,551,-104,1392,1125,865,-95,0
1549,7,73,550,-103,1386,1122,863,-95,0
1549,7,74,551,-101,1386,1121,863,-95,0
1549,7,75,550,-103,1389,1119,860,-94,0
1549,7,76,550,-104,1392,1121,862,-94,0
1549,7,77,551,-102,1389,1119,861,-95,0
1549,7,78,550,-103,1389,1121,863,-95,0
1549,7,79,551,-101,1389,1124,865,-95,0
1549,7,80,552,-100,1389,1124,865,-95,0
1549,7,81,551,-102,1386,1125,867,-95,0
1549,7,82,551,-102,1389,1123,865,-95,0
1549,7,83,549,-103,1392,1121,863,-95,0
1549,7,84,549,-104,1395,1121,864,-95,0
1549,7,85,550,-101,1389,1126,869,-95,0
1549,7,86,550,-100,1389,1128,870,-95,0
1549,7,87,550,-102,1389,1127,870,-95,0
1549,7,88,549,-103,1389,1127,870,-95,0
1549,7,89,550,-102,1386,1129,872,-96,0
1549,7,90,550,-101,1386,1129,873,-96,0
1549,7,91,550,-102,1382,1133,876,-96,0
1549,7,92,551,-101,1382,1131,876,-96,0
1549,7,93,550,-103,1389,1128,872,-96,0
1549,7,94,550,-103,1389,1127,872,-96,0
1549,7,95,550,-102,1395,1126,871,-96,0
1549,7,96,551,-100,1392,1125,871,-95,0
1549,7,97,550,-102,1389,1131,876,-96,0
1549,7,98,550,-102,1389,1133,878,-97,0
1549,7,99,550,-102,1395,1130,875,-96,0
1549,7,100,551,-101,1398,1129,874,-96,0
1549,7,101,550,-104,1392,1131,877,-96,0
1549,7,102,549,-104,1392,1132,877,-97,0
1549,7,103,550,-103,1389,1133,879,-97,0
1549,7,104,550,-103,1389,1131,877,-97,0
1549,7,105,550,-104,1389,1133,880,-97,0
1549,7,106,550,-103,1389,1132,879,-97,0
1549,7,107,550,-103,1389,1131,877,-97,0
1549,7,108,550,-103,1389,1134,881,-97,0
1549,7,109,550,-103,1386,1133,880,-97,0
1549,7,110,551,-101,1389,1131,878,-97,0
1549,7,111,551,-102,1386,1130,877,-97,0
1549,7,112,551,-102,1395,1130,877,-97,0
1549,7,113,550,-103,1392,1131,878,-97,0
1549,7,114,552,-100,1392,1127,874,-97,0
1549,7,115,550,-104,1392,1123,870,-97,0
1549,7,116,550,-104,1395,1125,873,-96,0
1549,7,117,551,-102,1392,1127,874,-97,0
1549,7,118,550,-104,1392,1124,871,-97,0
1549,7,119,550,-103,1392,1132,879,-97,0
1549,7,120,550,-104,1389,1132,878,-98,0
1549,7,121,551,-101,1389,1132,878,-98,0
1549,7,122,551,-102,1392,1135,880,-98,0
1549,7,123,552,-100,1389,1132,878,-98,0
1549,7,124,550,-102,1389,1132,878,-98,0
1549,7,125,551,-103,1386,1131,877,-98,0
1549,7,126,551,-102,1389,1134,879,-98,0
1549,7,127,550,-103,1392,1133,878,-98,0
1549,7,128,551,-101,1389,1130,875,-98,0
1549,7,129,552,-101,1389,1128,873,-97,0
1549,7,130,549,-103,1389,1130,874,-98,0
1549,7,131,549,-105,1389,1135,878,-98,0
1549,7,132,550,-103,1392,1134,877,-98,0
1549,7,133,549,-103,1389,1131,874,-98,0
1549,7,134,549,-105,1389,1132,875,-98,0
1549,7,135,5,21,1363,20,4,-2,0
1549,7,136,3,21,445,2,-11,0,0
1549,7,137,2,21,400,2,-11,0,0
1549,7,138,2,21,390,2,-11,-1,0
1549,7,139,2,21,390,2,-11,-1,0
1549,7,140,2,21,390,2,-12,-1,0
1549,7,141,2,21,390,2,-12,0,0
1549,7,142,2,21,390,2,-11,-1,0
1549,7,143,2,21,390,2,-12,0,0
1549,8,1,2,20,38,2,-11,0,0
1549,8,2,2,21,16,2,-11,0,0
1549,8,3,2,21,10,2,-11,-1,0
1549,8,4,2,21,6,2,-11,-1,0
1549,8,5,2,21,6,2,-11,0,0
1549,8,6,2,21,6,2,-12,0,0
1549,8,7,2,21,6,2,-11,-1,0
1549,8,8,2,21,3,2,-11,0,0
1549,8,9,2,21,6,2,-11,-1,0
1549,8,10,2,21,3,2,-11,-1,0
1549,8,11,2,21,637,2,-11,0,0
1549,8,12,2,21,512,2,-11,-1,0
1549,8,13,2,21,1414,2,-11,0,0
1549,8,14,2,21,1856,2,-11,-1,0
1549,8,15,2,21,2198,2,-12,-1,0
1549,8,16,2,21,2301,2,-12,-1,0
1549,8,17,2,21,2394,2,-12,0,0
1549,8,18,2,21,2397,2,-12,0,0
1549,8,19,2,21,2397,2,-12,0,0
1549,8,20,610,29,2454,2047,959,-103,0
1549,8,21,603,-103,2394,2047,1276,-87,0
1549,8,22,603,-103,2394,2047,1200,-71,0
1549,8,23,604,-100,2397,2047,1094,-63,0
1549,8,24,602,-103,2403,2047,988,-59,0
1549,8,25,602,-103,2400,2047,932,-57,0
1549,8,26,602,-107,2400,2047,879,-55,0
1549,8,27,603,-106,2397,2047,846,-53,0
1549,8,28,603,-104,2403,2047,812,-51,0
1549,8,29,603,-100,2400,2047,798,-52,0
1549,8,30,602,-102,2403,2047,783,-51,0
1549,8,31,601,-105,2400,2047,767,-50,0
1549,8,32,601,-106,2403,2047,754,-49,0
1549,8,33,603,-103,2403,2047,749,-49,0
1549,8,34,3,21,426,3,-11,-2,0
1549,8,35,2,21,115,2,-11,0,0
1549,8,36,2,21,58,2,-11,0,0
1549,8,37,2,21,38,2,-11,0,0
1549,8,38,2,21,26,2,-11,0,0
1549,8,39,2,21,19,2,-11,0,0
1549,8,40,2,21,16,2,-11,0,0
1549,8,41,2,21,13,2,-11,-1,0
1549,8,42,2,21,10,2,-11,0,0
1549,8,43,2,21,624,2,-12,0,0
1549,8,44,2,21,771,2,-12,0,0
1549,8,45,2,20,1069,2,-11,0,0
1549,8,46,2,21,1222,2,-12,0,0
1549,8,47,2,21,1322,2,-12,0,0
1549,8,48,2,21,1347,2,-12,-1,0
1549,8,49,2,20,1386,2,-11,0,0
1549,8,50,2,20,1386,2,-11,-1,0
1549,8,51,557,24,1386,960,729,-66,0
1549,8,52,550,-84,1389,1093,885,-90,0
1549,8,53,549,-95,1392,1109,901,-92,0
1549,8,54,551,-95,1389,1113,902,-93,0
1549,8,55,549,-101,1392,1114,900,-94,0
1549,8,56,550,-99,1392,1116,899,-95,0
1549,8,57,550,-99,1398,1113,894,-95,0
1549,8,58,549,-101,1392,1112,892,-96,0
1549,8,59,549,-100,1392,1116,894,-96,0
1549,8,60,550,-102,1389,1116,893,-97,0
1549,8,61,549,-103,1392,1115,891,-97,0
1549,8,62,550,-100,1392,1118,893,-97,0
1549,8,63,549,-102,1386,1124,898,-98,0
1549,8,64,549,-104,1389,1120,893,-98,0
1549,8,65,549,-103,1386,1121,895,-98,0
1549,8,66,550,-101,1392,1119,892,-98,0
1549,8,67,546,-108,1389,1120,892,-99,0
1549,8,68,550,-103,1392,1117,889,-99,0
1549,8,69,552,-99,1389,1120,891,-99,0
1549,8,70,550,-98,1392,1120,890,-99,0
1549,8,71,550,-100,1389,1123,893,-100,0
1549,8,72,550,-99,1389,1124,893,-100,0
1549,8,73,550,-101,1389,1125,894,-100,0
1549,8,74,549,-103,1392,1124,893,-100,0
1549,8,75,549,-102,1392,1124,893,-100,0
1549,8,76,549,-100,1389,1124,892,-100,0
1549,8,77,549,-100,1389,1123,891,-100,0
1549,8,78,549,-104,1389,1126,894,-100,0
1549,8,79,550,-99,1386,1130,897,-100,0
1549,8,80,549,-102,1386,1131,898,-101,0
1549,8,81,550,-100,1386,1128,895,-101,0
1549,8,82,549,-104,1386,1128,895,-101,0
1549,8,83,550,-100,1382,1132,898,-101,0
1549,8,84,549,-103,1386,1128,893,-101,0
1549,8,85,549,-104,1386,1130,895,-101,0
1549,8,86,551,-100,1386,1124,889,-101,0
1549,8,87,550,-103,1386,1125,890,-101,0
1549,8,88,550,-102,1395,1124,889,-101,0
1549,8,89,551,-100,1386,1124,888,-101,0
1549,8,90,551,-101,1392,1124,888,-101,0
1549,8,91,549,-104,1389,1124,888,-101,0
1549,8,92,550,-102,1389,1124,888,-101,0
1549,8,93,551,-99,1392,1122,886,-100,0
1549,8,94,552,-99,1392,1122,886,-101,0
1549,8,95,551,-100,1389,1125,888,-101,0
1549,8,96,550,-100,1386,1122,885,-101,0
1549,8,97,550,-99,1386,1124,887,-101,0
1549,8,98,550,-100,1389,1119,882,-100,0
1549,8,99,549,-103,1386,1122,885,-100,0
1549,8,100,550,-100,1389,1119,882,-100,0
1549,8,101,550,-102,1389,1121,884,-101,0
1549,8,102,550,-100,1386,1120,883,-100,0
1549,8,103,549,-102,1389,1121,884,-100,0
1549,8,104,550,-100,1389,1123,885,-101,0
1549,8,105,551,-100,1386,1125,887,-101,0
1549,8,106,550,-103,1392,1125,887,-102,0
1549,8,107,549,-104,1389,1126,888,-102,0
1549,8,108,551,-100,1389,1125,887,-102,0
1549,8,109,550,-104,1392,1124,886,-101,0
1549,8,110,551,-100,1389,1125,886,-101,0
1549,8,111,550,-100,1386,1129,890,-102,0
1549,8,112,551,-100,1386,1127,888,-102,0
1549,8,113,550,-102,1386,1128,888,-102,0
1549,8,114,551,-100,1392,1128,889,-102,0
1549,8,115,550,-104,1389,1129,890,-102,0
1549,8,116,551,-100,1389,1132,892,-102,0
1549,8,117,549,-104,1389,1130,891,-103,0
1549,8,118,551,-100,1386,1132,892,-103,0
1549,8,119,551,-99,1389,1129,890,-102,0
1549,8,120,550,-100,1392,1108,868,-100,0
1549,8,121,550,-100,1392,1106,866,-100,0
1549,8,122,551,-100,1389,1108,867,-100,0
1549,8,123,552,-99,1389,1108,867,-101,0
1549,8,124,550,-101,1392,1104,863,-100,0
1549,8,125,551,-101,1386,1104,864,-100,0
1549,8,126,549,-102,1386,1141,903,-103,0
1549,8,127,549,-101,1386,1138,900,-103,0
1549,8,128,551,-99,1392,1135,896,-103,0
1549,8,129,549,-102,1395,1136,897,-102,0
1549,8,130,549,-101,1392,1136,897,-102,0
1549,8,131,549,-101,1398,1133,894,-102,0
1549,8,132,551,-97,1392,1136,897,-103,0
1549,8,133,551,-97,1392,1140,900,-103,0
1549,8,134,551,-98,1395,1142,903,-104,0
1549,8,135,551,-98,1398,1144,904,-104,0
1549,8,136,5,21,1370,21,4,-2,0
1549,8,137,3,21,445,2,-11,-1,0
1549,8,138,3,21,400,2,-11,0,0
1549,8,139,3,21,390,2,-11,-1,0
1549,8,140,3,21,390,2,-11,0,0
1549,8,141,2,21,390,2,-11,-1,0
1549,8,142,2,21,390,2,-11,-1,0
1549,8,143,2,21,390,2,-12,-1,0
1549,8,144,2,21,390,2,-11,0,0
1559,12,1,2,22,42,2,-11,0,0
1559,12,2,2,22,16,2,-12,0,0
1559,12,3,2,22,10,2,-11,-1,0
1559,12,4,2,22,6,2,-11,0,0
1559,12,5,2,22,3,2,-11,-1,0
1559,12,6,2,22,3,2,-12,0,0
1559,12,7,2,22,3,2,-12,-1,0
1559,12,8,2,22,3,2,-12,-1,0
1559,12,9,2,22,3,2,-11,-1,0
1559,12,10,2,22,3,2,-11,-1,0
1559,12,11,2,22,630,2,-12,-2,0
1559,12,12,2,22,499,2,-12,-1,0
1559,12,13,2,22,1542,2,-12,0,0
1559,12,14,2,22,1856,2,-12,-1,0
1559,12,15,2,22,2163,2,-12,0,0
1559,12,16,2,22,2278,2,-12,-1,0
1559,12,17,2,22,2378,2,-12,0,0
1559,12,18,2,22,2400,2,-12,0,0
1559,12,19,2,22,2397,2,-12,0,0
1559,12,20,581,220,2432,1625,570,-87,0
1559,12,21,605,-32,2397,2047,1021,-68,0
1559,12,22,600,-70,2397,2047,973,-53,0
1559,12,23,601,-72,2397,2047,851,-46,0
1559,12,24,602,-72,2397,2047,766,-43,0
1559,12,25,602,-74,2397,2047,697,-40,0
1559,12,26,602,-75,2397,2047,633,-39,0
1559,12,27,602,-74,2397,2047,594,-37,0
1559,12,28,604,-68,2397,2047,558,-36,0
1559,12,29,601,-72,2400,2047,536,-36,0
1559,12,30,603,-72,2400,2047,519,-35,0
1559,12,31,603,-70,2397,2047,502,-35,0
1559,12,32,604,-70,2394,2047,489,-34,0
1559,12,33,29,23,2378,308,57,0,0
1559,12,34,3,23,419,3,-11,-1,0
1559,12,35,2,22,115,2,-11,0,0
1559,12,36,2,22,58,2,-11,0,0
1559,12,37,2,22,38,2,-11,0,0
1559,12,38,2,22,26,2,-11,-1,0
1559,12,39,2,22,19,2,-11,0,0
1559,12,40,2,22,13,2,-12,-1,0
1559,12,41,2,22,13,2,-12,-1,0
1559,12,42,2,22,10,2,-11,-1,0
1559,12,43,2,22,592,2,-12,-1,0
1559,12,44,2,22,781,2,-12,-1,0
1559,12,45,2,22,1123,2,-12,0,0
1559,12,46,2,22,1258,1,-12,0,0
1559,12,47,2,22,1331,1,-12,-1,0
1559,12,48,2,22,1382,1,-11,-1,0
1559,12,49,2,22,1386,2,-12,-1,0
1559,12,50,1,19,1386,2,-12,-1,0
1559,12,51,561,109,1386,1028,644,-69,0
1559,12,52,549,-58,1386,1167,800,-103,0
1559,12,53,550,-62,1386,1182,836,-104,0
1559,12,54,549,-64,1389,1244,922,-110,0
1559,12,55,550,-66,1386,1243,930,-111,0
1559,12,56,550,-66,1389,1241,932,-111,0
1559,12,57,550,-71,1386,1252,945,-112,0
1559,12,58,550,-69,1392,1246,936,-111,0
1559,12,59,551,-68,1389,1254,946,-112,0
1559,12,60,552,-64,1386,1260,950,-112,0
1559,12,61,551,-65,1386,1260,946,-112,0
1559,12,62,550,-68,1386,1264,945,-112,0
1559,12,63,551,-64,1389,1267,943,-113,0
1559,12,64,551,-66,1386,1269,941,-112,0
1559,12,65,549,-68,1386,1278,944,-113,0
1559,12,66,549,-69,1389,1286,944,-114,0
1559,12,67,549,-69,1389,1288,942,-114,0
1559,12,68,550,-71,1389,1296,943,-115,0
1559,12,69,549,-71,1386,1298,940,-115,0
1559,12,70,550,-70,1386,1300,938,-116,0
1559,12,71,551,-68,1389,1301,933,-115,0
1559,12,72,550,-71,1389,1300,928,-115,0
1559,12,73,547,-71,1392,1184,811,-102,0
1559,12,74,552,-63,1389,1186,812,-102,0
1559,12,75,552,-63,1386,1168,796,-100,0
1559,12,76,550,-67,1389,1173,799,-100,0
1559,12,77,550,-67,1389,1176,800,-100,0
1559,12,78,551,-67,1389,1174,798,-100,0
1559,12,79,551,-67,1392,1168,792,-99,0
1559,12,80,551,-67,1395,1167,790,-99,0
1559,12,81,551,-64,1395,1167,790,-99,0
1559,12,82,552,-63,1395,1169,791,-99,0
1559,12,83,551,-67,1392,1167,790,-99,0
1559,12,84,552,-66,1392,1164,784,-98,0
1559,12,85,551,-60,1395,1153,777,-97,0
1559,12,86,551,-64,1395,1178,797,-100,0
1559,12,87,550,-65,1392,1194,810,-102,0
1559,12,88,550,-65,1389,1220,832,-105,0
1559,12,89,549,-68,1392,1221,833,-105,0
1559,12,90,549,-69,1392,1219,831,-104,0
1559,12,91,549,-68,1392,1223,834,-106,0
1559,12,92,549,-67,1392,1226,838,-106,0
1559,12,93,549,-68,1392,1245,853,-108,0
1559,12,94,548,-70,1389,1248,856,-108,0
1559,12,95,548,-70,1389,1243,852,-108,0
1559,12,96,549,-71,1389,1266,873,-111,0
1559,12,97,549,-71,1392,1265,872,-111,0
1559,12,98,549,-71,1392,1263,871,-111,0
1559,12,99,550,-70,1395,1258,868,-110,0
1559,12,100,549,-72,1392,1257,867,-110,0
1559,12,101,548,-72,1395,1265,879,-111,0
1559,12,102,548,-72,1392,1264,888,-111,0
1559,12,103,549,-73,1389,1240,908,-110,0
1559,12,104,549,-73,1392,1196,921,-108,0
1559,12,105,550,-70,1392,1188,987,-113,0
1559,12,106,550,-70,1398,1139,972,-112,0
1559,12,107,549,-71,1392,1131,970,-112,0
1559,12,108,549,-71,1395,1129,969,-113,0
1559,12,109,549,-71,1392,1130,970,-113,0
1559,12,110,549,-70,1389,1130,970,-113,0
1559,12,111,549,-70,1389,1129,969,-113,0
1559,12,112,549,-70,1389,1129,969,-113,0
1559,12,113,549,-72,1389,1128,968,-113,0
1559,12,114,550,-72,1392,1129,968,-113,0
1559,12,115,550,-70,1389,1129,969,-114,0
1559,12,116,551,-69,1392,1129,968,-113,0
1559,12,117,551,-70,1389,1129,968,-114,0
1559,12,118,551,-70,1389,1128,966,-113,0
1559,12,119,551,-71,1392,1128,965,-113,0
1559,12,120,551,-70,1392,1128,965,-113,0
1559,12,121,551,-69,1392,1125,961,-113,0
1559,12,122,551,-69,1392,1125,960,-113,0
1559,12,123,551,-70,1389,1125,960,-113,0
1559,12,124,550,-69,1392,1125,960,-113,0
1559,12,125,550,-70,1392,1124,960,-113,0
1559,12,126,550,-70,1392,1125,960,-113,0
1559,12,127,550,-69,1392,1126,960,-113,0
1559,12,128,550,-70,1389,1125,959,-113,0
1559,12,129,551,-68,1389,1126,960,-113,0
1559,12,130,550,-70,1392,1126,960,-113,0
1559,12,131,550,-71,1389,1127,960,-113,0
1559,12,132,550,-71,1389,1128,961,-113,0
1559,12,133,550,-68,1386,1128,961,-113,0
1559,12,134,551,-67,1389,1127,959,-113,0
1559,12,135,551,-68,1395,1126,958,-113,0
1559,12,136,551,-69,1386,1128,960,-113,0
1559,12,137,550,-68,1389,1127,958,-113,0
1559,12,138,550,-69,1389,1126,957,-113,0
1559,12,139,550,-71,1389,1127,957,-113,0
1559,12,140,550,-71,1395,1126,956,-113,0
1559,12,141,550,-70,1395,1124,953,-112,0
1559,12,142,550,-71,1389,1125,954,-112,0
1559,12,143,551,-69,1392,1125,954,-112,0
1559,12,144,550,-70,1389,1125,955,-113,0
1559,12,145,551,-69,1392,1125,954,-113,0
1559,12,146,550,-69,1389,1126,954,-113,0
1559,12,147,550,-71,1389,1126,954,-113,0
1559,12,148,550,-71,1389,1126,954,-113,0
1559,12,149,550,-71,1389,1125,952,-113,0
1559,12,150,551,-68,1386,1127,954,-113,0
1559,12,151,550,-69,1389,1126,953,-113,0
1559,12,152,550,-70,1386,1125,952,-112,0
1559,12,153,551,-67,1389,1123,949,-112,0
1559,12,154,550,-69,1389,1123,949,-112,0
1559,12,155,550,-70,1389,1124,950,-112,0
1559,12,156,550,-71,1392,1123,948,-112,0
1559,12,157,551,-68,1389,1123,948,-112,0
1559,12,158,550,-69,1398,1120,944,-111,0
1559,12,159,551,-69,1398,1121,945,-112,0
1564,2,1,2,24,42,2,-11,0,0
1564,2,2,3,24,16,2,-12,0,0
1564,2,3,3,24,10,2,-11,0,0
1564,2,4,3,24,6,2,-11,0,0
1564,2,5,2,24,3,2,-11,0,0
1564,2,6,3,24,3,2,-11,-1,0
1564,2,7,2,24,3,2,-11,0,0
1564,2,8,2,24,3,2,-12,0,0
1564,2,9,3,25,3,2,-11,-1,0
1564,2,10,3,25,3,2,-12,-1,0
1564,2,11,3,25,643,2,-11,0,0
1564,2,12,3,25,502,2,-11,-1,0
1564,2,13,3,25,1414,2,-11,-1,0
1564,2,14,3,25,1853,2,-11,-1,0
1564,2,15,3,25,2154,2,-11,-1,0
1564,2,16,3,25,2218,2,-11,-1,0
1564,2,17,3,25,2294,2,-12,-1,0
1564,2,18,3,25,2320,2,-12,-1,0
1564,2,19,3,25,2400,2,-12,-1,0
1564,2,20,3,25,2403,2,-12,-1,0
1564,2,21,603,66,2448,2047,767,-89,0
1564,2,22,608,-23,2394,2047,975,-62,0
1564,2,23,603,-63,2394,2047,923,-47,0
1564,2,24,604,-62,2400,2047,794,-39,0
1564,2,25,603,-62,2400,2047,714,-36,0
1564,2,26,603,-62,2400,2047,641,-35,0
1564,2,27,604,-63,2400,2047,597,-33,0
1564,2,28,603,-64,2397,2047,561,-32,0
1564,2,29,602,-64,2394,2047,527,-31,0
1564,2,30,603,-62,2397,2047,507,-31,0
1564,2,31,603,-63,2397,2047,484,-30,0
1564,2,32,602,-64,2400,2020,469,-29,0
1564,2,33,603,-63,2403,1992,456,-29,0
1564,2,34,28,25,2394,280,52,0,0
1564,2,35,3,25,422,3,-11,0,0
1564,2,36,3,25,96,2,-11,-1,0
1564,2,37,3,25,54,2,-11,-1,0
1564,2,38,3,25,35,2,-11,0,0
1564,2,39,3,25,26,2,-11,-1,0
1564,2,40,3,25,19,2,-11,-1,0
1564,2,41,3,25,13,2,-11,-1,0
1564,2,42,3,25,13,2,-11,-1,0
1564,2,43,3,25,10,2,-11,0,0
1564,2,44,3,25,595,2,-11,-1,0
1564,2,45,3,25,768,1,-12,0,0
1564,2,46,3,25,1139,2,-11,0,0
1564,2,47,3,25,1200,2,-12,0,0
1564,2,48,3,24,1360,2,-11,-1,0
1564,2,49,3,24,1392,2,-12,-1,0
1564,2,50,2,22,1392,2,-11,-1,0
1564,2,51,562,129,1389,974,592,-62,0
1564,2,52,551,-35,1389,1128,768,-98,0
1564,2,53,548,-58,1389,1148,809,-100,0
1564,2,54,550,-59,1395,1141,837,-105,0
1564,2,55,550,-60,1392,1143,849,-105,0
1564,2,56,549,-64,1392,1142,854,-106,0
1564,2,57,549,-63,1392,1145,860,-107,0
1564,2,58,550,-61,1395,1147,862,-107,0
1564,2,59,550,-61,1395,1152,868,-108,0
1564,2,60,551,-60,1395,1155,870,-108,0
1564,2,61,551,-60,1389,1159,872,-108,0
1564,2,62,551,-60,1389,1161,871,-108,0
1564,2,63,551,-61,1392,1166,873,-109,0
1564,2,64,551,-61,1389,1168,872,-109,0
1564,2,65,551,-62,1389,1171,871,-109,0
1564,2,66,552,-61,1386,1173,868,-109,0
1564,2,67,550,-61,1389,1176,867,-109,0
1564,2,68,550,-62,1386,1176,863,-109,0
1564,2,69,550,-62,1389,1180,863,-109,0
1564,2,70,550,-63,1389,1183,861,-109,0
1564,2,71,550,-63,1382,1187,861,-109,0
1564,2,72,550,-64,1382,1188,858,-109,0
1564,2,73,550,-64,1386,1189,856,-110,0
1564,2,74,550,-63,1389,1188,851,-109,0
1564,2,75,550,-63,1392,1190,849,-109,0
1564,2,76,550,-62,1389,1192,848,-109,0
1564,2,77,550,-63,1389,1194,848,-110,0
1564,2,78,550,-63,1389,1193,845,-109,0
1564,2,79,551,-62,1386,1194,844,-109,0
1564,2,80,551,-62,1389,1196,844,-109,0
1564,2,81,551,-62,1386,1197,843,-109,0
1564,2,82,551,-62,1389,1196,841,-109,0
1564,2,83,551,-63,1386,1197,842,-109,0
1564,2,84,549,-64,1392,1196,837,-109,0
1564,2,85,550,-62,1392,1195,835,-109,0
1564,2,86,550,-62,1392,1195,835,-109,0
1564,2,87,550,-62,1389,1200,839,-109,0
1564,2,88,551,-60,1389,1199,837,-109,0
1564,2,89,550,-63,1389,1199,837,-109,0
1564,2,90,550,-61,1392,1199,835,-109,0
1564,2,91,551,-61,1392,1201,838,-109,0
1564,2,92,550,-62,1389,1200,838,-109,0
1564,2,93,550,-61,1389,1200,839,-109,0
1564,2,94,550,-62,1389,1201,840,-109,0
1564,2,95,549,-64,1392,1296,927,-121,0
1564,2,96,549,-67,1395,1304,933,-122,0
1564,2,97,549,-68,1392,1303,932,-122,0
1564,2,98,549,-68,1389,1307,938,-122,0
1564,2,99,550,-64,1389,1305,937,-122,0
1564,2,100,549,-66,1389,1305,937,-122,0
1564,2,101,550,-66,1392,1305,939,-122,0
1564,2,102,550,-66,1389,1304,940,-122,0
1564,2,103,550,-66,1389,1297,943,-121,0
1564,2,104,549,-68,1389,1261,957,-120,0
1564,2,105,549,-67,1392,1206,978,-119,0
1564,2,106,549,-68,1392,1150,996,-117,0
1564,2,107,549,-66,1392,1135,1005,-116,0
1564,2,108,550,-66,1392,1129,1004,-116,0
1564,2,109,550,-66,1389,1128,1003,-116,0
1564,2,110,550,-66,1392,1127,1001,-116,0
1564,2,111,549,-68,1392,1127,999,-116,0
1564,2,112,550,-66,1392,1125,996,-116,0
1564,2,113,549,-68,1389,1126,995,-116,0
1564,2,114,550,-64,1392,1126,993,-116,0
1564,2,115,550,-66,1389,1126,992,-116,0
1564,2,116,549,-67,1386,1128,992,-116,0
1564,2,117,550,-66,1389,1126,987,-116,0
1564,2,118,550,-66,1386,1127,986,-116,0
1564,2,119,549,-68,1389,1126,983,-116,0
1564,2,120,549,-68,1389,1126,980,-116,0
1564,2,121,550,-64,1392,1125,977,-116,0
1564,2,122,550,-64,1392,1125,974,-116,0
1564,2,123,550,-66,1389,1124,972,-116,0
1564,2,124,550,-67,1392,1124,970,-116,0
1564,2,125,550,-67,1389,1123,967,-116,0
1564,2,126,550,-65,1389,1124,965,-116,0
1564,2,127,550,-67,1395,1121,961,-115,0
1564,2,128,550,-66,1392,1121,960,-115,0
1564,2,129,550,-67,1392,1121,960,-115,0
