Lot-ID,Wafer-NO,P1_6_std,P1_6_max,P1_7_std,P1_7_max,P1_8_std,P1_8_max,P1_11_std,P1_11_min,P1_12_std,P1_12_min,P1_15_std,P1_15_max,P2_6_std,P2_6_max,P2_7_std,P2_7_max,P2_8_std,P2_8_max,P2_11_std,P2_11_min,P2_12_std,P2_12_min,P2_15_std,P2_15_max,Yield
1570,19,0.900336637,604,1.311372171,-67,3.250874008,2403,13.19406432,2003,168.7001105,429,7.248824356,-28,0.542230656,551,1.403104093,-60,3.734121312,1402,71.24188859,1094,15.63491939,879,2.187199566,-104,1
1572,1,1.120064933,604,1.026910636,-63,1.940009372,2403,61.81879679,1893,79.33106694,399,3.615622667,-25,0.688216428,552,1.094526349,-60,3.150356883,1398,75.31181592,1085,12.22128302,865,2.164558124,-104,1
1572,2,0.792961461,604,1.443375673,-63,2.378884383,2403,13.46263066,2002,170.4120452,434,7.341765125,-27,0.589065302,552,19.94008105,103,3.042861517,1398,83.14310047,870,40.5229889,575,9.482128772,-31,1
1572,3,0.577350269,603,2.810963385,-58,3.720337228,2406,13.53446778,2004,167.2262122,431,8.468748253,-28,0.810643483,552,3.312010945,-42,2.370000297,1395,73.12920679,1088,17.60166217,808,2.387762227,-100,1
1572,4,0.854850414,604,31.70133056,48,17.22475857,2461,13.81795562,2004,166.2061201,429,16.73626494,-28,0.586952688,552,1.241451098,-58,3.202095587,1398,72.0027044,1088,14.91802306,875,2.065390643,-103,1
1572,5,0.668557923,603,1.243163121,-66,4.509249753,2403,15.24944112,1994,155.2865143,426,6.882124408,-28,0.599516714,552,1.184440185,-62,2.773767982,1398,74.65214847,1088,16.00859629,880,2.267604239,-103,1
1572,6,0.797724035,603,1.029857301,-66,2.98861476,2403,20.63903333,1984,160.3377827,423,7.177405626,-28,0.627665343,552,1.420743139,-58,2.680580735,1395,70.27627859,1088,16.48849364,845,2.013835445,-101,1
1572,7,0.778498944,604,1.882937743,-62,2.701009912,2403,12.4267551,2005,163.0070411,430,8.343024668,-28,0.529083715,552,2.684469622,-47,3.037970453,1395,71.25493558,1088,20.45076916,814,2.140552267,-101,1
1572,8,0.900336637,604,1.729862492,-64,2.895921897,2406,18.86053279,1985,159.8006334,423,7.102603023,-28,0.730204899,552,1.664156393,-58,2.878142146,1398,71.06498004,1091,17.40572768,837,2.449243303,-103,1
1572,12,0.668557923,603,0.99620492,-66,2.662876094,2403,8.050973967,2019,159.3446807,429,7.177405626,-28,0.740601746,552,1.857715436,-62,3.115806396,1398,72.8385442,1088,14.70653231,877,2.267254431,-103,1
1572,15,0.43852901,603,4.607685887,-54,3.150091574,2406,19.82907733,1986,160.9489886,418,8.801951998,-28,0.748498758,552,1.165492367,-59,2.900508563,1395,72.13669292,1088,15.11520056,868,2.35569433,-104,1
1572,16,0.577350269,604,3.728473569,-55,2.662876094,2403,20.95160368,1982,160.7745457,424,8.255393095,-28,0.582882109,552,1.441473826,-60,3.364317693,1398,71.13752464,1088,15.48273599,877,1.990089316,-103,1
1572,17,0.778498944,604,3.629633924,-56,3.449857265,2403,20.06561207,1984,161.3805966,425,8.266397845,-28,0.680786545,552,2.477217347,-45,2.74361026,1395,71.57326131,1084,17.96909871,811,2.44233339,-99,1
1572,18,0.904534034,604,1.243163121,-64,2.378884383,2403,15.13850199,1997,157.124444,425,6.965281869,-28,0.704388872,552,1.757094983,-59,2.863251599,1395,74.19138692,1085,16.21582905,880,2.048953323,-103,1
1572,19,1.114640858,604,2.108783938,-63,3.21926022,2403,18.86856453,1988,150.7371785,424,5.913518155,-27,0.710831689,552,1.218981334,-60,2.784057846,1398,73.29777067,1081,14.8227332,869,2.488785489,-103,1
1572,20,0.900336637,604,1.729862492,-63,3,2403,16.78270213,1993,165.1107067,427,8.155682161,-28,0.724950564,552,1.495129585,-60,4.091361071,1402,70.81701702,1089,16.36150953,858,2.283436994,-102,1
1572,21,0.934198733,604,2.944949452,-60,3,2406,21.693736,1984,150.7068799,424,8.166450214,-28,0.753791213,552,1.55257397,-61,2.775486409,1395,74.39944552,1081,16.8805795,863,2.369438119,-103,1
1572,23,0.866025404,604,1.497472618,-64,2.622744341,2400,19.87003226,1980,155.3292446,418,7.083912632,-27,0.520590523,552,2.267832485,-47,2.985680109,1398,72.4957113,1090,18.06544922,813,2.25955528,-101,1
1572,25,0.797724035,604,1.164500153,-64,3.857303187,2403,14.00216433,2000,159.5583868,426,6.768912898,-28,0.581874818,551,1.229120321,-61,3.600876112,1398,53.82879224,1088,34.18224617,824,1.724660519,-97,1
1573,1,0.786245393,604,27.35822961,24,14.53459822,2445,50.72528507,1914,131.4121898,395,13.71926317,-24,0.826869871,552,1.109461267,-61,2.441007219,1392,70.97094553,1092,18.32754252,886,3.134496107,-105,1
1573,2,0.504524979,604,1.183215957,-64,1.401298099,2397,0.603022689,2045,141.7152715,443,4.774934555,-28,0.67332413,552,1.688194302,-59,2.849848174,1398,70.52493081,1089,18.09567256,895,3.179864535,-104,1
1573,3,0.668557923,603,1.378954369,-64,2.701009912,2400,18.99680994,1988,159.8968181,424,7.107401179,-28,0.559095173,552,1.234318891,-61,3.329636645,1395,72.19747104,1088,19.4852942,890,2.78143194,-106,1
1573,4,0.898717034,604,46.43205679,100,7.52942944,2426,48.75645914,1886,135.5970652,414,17.2626765,-27,0.812463017,552,1.981889153,-50,2.850016869,1395,72.38411494,1084,21.28490346,840,2.895620035,-102,1
1573,5,1.009049958,604,1.53741223,-63,3.027149875,2403,21.33584266,1976,157.933703,418,7.339804308,-27,0.704723077,552,20.93732635,104,2.328440383,1395,80.29949947,867,46.83305559,576,10.16470137,-31,1
1573,6,0.687551651,604,1.250454463,-64,3.727050991,2403,33.87946549,1952,175.2603777,409,8.61710772,-27,0.62475685,552,1.932604863,-60,2.689494109,1398,71.87458611,1084,17.84102367,892,2.869938074,-104,1
1573,7,0.948683298,604,4.148627618,-56,2.121320344,2403,27.05734651,1970,170.0413348,417,8.946756085,-27,0.558814497,552,1.631678352,-57,2.903061591,1395,66.36079665,1090,21.66678326,861,2.741072944,-106,1
1573,8,0.53935989,604,1.361816968,-64,3,2406,19.1106824,1990,140.5947109,424,5.337687616,-28,0.696932052,552,2.707913732,-47,3.362774078,1398,69.07651547,1082,22.94256673,829,2.983657701,-103,1
1573,9,0.674948558,604,4.169998668,-55,3.741657387,2406,27.71602024,1967,168.4610407,417,8.651268372,-27,0.464428859,551,2.628737638,-47,2.529026662,1398,66.38157789,1092,22.79647507,837,3.168887992,-99,1
1573,10,0.904534034,604,0.981649817,-66,1.513574937,2400,24.72393026,1965,159.6329882,414,7.972680626,-27,0.600379452,551,1.95730833,-58,2.689177759,1398,66.49984667,1088,21.87247057,861,2.895738284,-106,1
1573,11,0.875595036,604,1.349897115,-65,2.469817807,2403,20.7634829,1985,164.3106813,423,7.616502551,-27,0.645587497,552,1.333187638,-61,2.576385499,1395,72.2849338,1084,19.01494934,890,2.809408104,-103,1
1573,13,0.674948558,603,0.875595036,-66,2.846049894,2403,17.2694335,1996,162.9379227,426,8.297255236,-27,0.634731924,552,1.218447941,-59,2.754105327,1398,66.08871151,1081,19.90961548,892,2.708338264,-104,1
1573,14,0.621581561,604,3.668043819,-55,3.343922574,2403,18.72528674,1987,157.6474779,422,7.844608262,-28,0.834678004,552,1.790763049,-58,3.386124408,1398,68.05189227,1086,20.14965232,880,2.960366213,-106,1
1573,15,0.632455532,603,1.08012345,-66,3.240370349,2403,17.80168531,1993,172.5270993,424,8.002777296,-27,0.754745032,552,2.393874225,-46,2.992132354,1395,69.8632453,1073,21.55160855,838,3.160761729,-104,1
1573,16,0.59914469,604,7.782294171,-39,2.902253766,2403,40.33577022,1936,156.1012163,411,8.185352772,-27,0.647968825,552,1.353848986,-59,2.657406128,1398,66.22590121,1090,21.2226455,861,3.2430002,-102,1
1573,19,0.750757194,603,6.84636599,-45,2.773248833,2406,59.88838103,1892,136.5938905,401,8.226343493,-26,0.762066494,552,2.063635659,-57,2.626706288,1395,65.42169153,1061,21.58322042,836,3.286083335,-99,1
1573,20,0.646669791,603,4.437443982,-54,2.713602101,2403,32.2842489,1956,149.5763107,423,7.950986217,-27,0.879140105,552,1.491695845,-60,2.88183426,1398,65.71446748,1061,18.81088966,873,3.096138238,-102,1
1574,11,0.70064905,604,1.264911064,-60,2.323790008,2403,46.86382594,1918,159.7156564,403,7.400245696,-26,0.782679636,552,20.48493676,104,3.323154622,1398,72.91060561,860,48.97213184,571,10.39042055,-29,1
1574,12,0.820199532,604,3.048099259,-54,3.080731908,2403,29.83317251,1963,145.6515144,420,7.953272625,-26,0.667772975,552,1.745323422,-57,3.479811907,1398,66.70567157,1069,17.29751319,885,3.340121294,-101,1
1574,13,0.668557923,604,6.052172162,-43,2.598076211,2400,72.98458741,1863,151.1224669,396,8.586458684,-25,0.583414665,552,2.877808287,-42,3.569365864,1398,68.04624082,1068,22.39677957,827,3.036697563,-101,1
1574,16,0.492365964,603,0.904534034,-64,1.954016842,2403,18.18257574,1990,153.2480659,424,6.820201721,-27,0.774336868,552,1.538898715,-56,3.686453531,1398,67.05092512,1080,19.9466996,872,3.19789921,-105,1
1574,17,0.831209415,604,3.823373094,-54,4.429241675,2403,24.79699395,1972,163.498179,419,8.556762344,-27,0.753508418,552,1.51604097,-60,2.737211604,1395,70.19193635,1074,19.5572258,890,3.021943052,-103,1
1574,20,0.621581561,603,4.075053448,-53,2.701009912,2403,17.03917056,1992,154.0742639,422,8.024111392,-27,0.678757063,552,1.525320387,-62,3.07629071,1398,68.78467758,1078,17.74986552,897,3.183411514,-104,1
1574,21,0.792961461,604,5.931426319,-45,2.378884383,2403,34.74931872,1941,157.6863016,409,8.262272781,-26,0.682865169,552,1.317007696,-61,2.920010037,1398,71.96851855,1072,17.76055626,892,3.142838053,-103,1
1574,22,0.651338947,603,1.422226168,-63,3,2406,36.97747062,1943,157.2551247,409,7.17318238,-26,0.622838314,552,1.340740658,-59,2.58146933,1395,67.68206239,1079,18.86161614,886,3.018454306,-105,1
1574,23,0.621581561,604,1.381698559,-61,3.493500459,2406,20.98484301,1979,161.5780138,419,8.096014732,-27,0.626381772,552,1.210617017,-59,2.5905726,1398,68.72047894,1076,18.97756804,892,3.023316499,-103,1
1574,24,0.651338947,604,3.214550254,-53,2.701009912,2403,28.37412394,1961,164.4662625,414,8.251721583,-26,0.713199724,552,1.888477205,-55,2.532291452,1395,67.56286247,1080,20.88362903,858,3.099937965,-106,1
1574,25,0.984731928,604,1.602554779,-64,2.480224819,2400,16.4176088,1994,166.0577437,423,7.843159537,-27,0.617628055,551,1.240633107,-60,2.902494645,1398,71.19820455,1078,18.43556193,904,3.581470777,-103,1
1574,27,0.717740563,604,3.961940143,-51,1.954016842,2403,27.34404816,1968,162.3072983,415,8.313461154,-27,0.685558225,552,1.39149557,-59,3.151239048,1398,64.5102409,1088,20.54214961,903,3.224680063,-107,1
1578,1,0.820199532,604,0.904534034,-60,10.12018685,2416,20.24576274,1986,123.1088949,426,5.485518124,-24,0.652190243,551,0.908931759,-58,2.787367306,1398,71.75548689,1092,17.53064577,896,2.761112539,-108,1
1578,2,0.621581561,604,2.587850401,-54,3.133397807,2403,0,2047,177.3942707,487,8.84333339,-26,0.646254406,552,1.47746505,-54,3.102197717,1395,68.58506107,1096,18.27547421,911,2.964579632,-106,1
1578,3,0.717740563,603,2.968266508,-54,1.544785952,2403,0,2047,165.917011,470,8.451286436,-26,0.594708013,552,1.014758079,-59,2.607883498,1395,67.35991666,1103,19.75148813,917,3.23054548,-108,1
1578,4,0.877058019,604,33.52152007,58,16.54481095,2458,0,2047,166.6830248,469,18.43839361,-26,0.665786168,552,2.775260419,-39,3.210006353,1402,67.4480768,1113,21.86822951,852,3.182379021,-100,1
1578,8,0.646669791,604,3.144981572,-53,2.101947149,2403,0,2047,158.1080758,440,8.262731224,-25,0.67119938,552,1.326788514,-56,3.072640385,1398,62.39439278,1099,22.27841682,908,2.872894207,-106,1
1578,9,0.717740563,604,2.534608929,-53,1.544785952,2403,0,2047,166.129992,448,8.375650133,-26,0.472854681,552,2.754389014,-39,3.324842472,1398,65.36390848,1095,23.45144069,842,3.322959209,-99,1
1578,11,0.801783726,604,32.05909722,58,16.47192083,2461,19.13859228,1984,163.4092146,422,16.89999675,-25,0.78111012,552,1.323910365,-55,3.252993084,1402,61.4514007,1088,22.50035211,853,3.46384749,-99,1
1578,12,0.717740563,604,2.094364733,-56,2.558408596,2403,1.154700538,2043,167.0771914,441,8.465169278,-25,0.719098474,552,1.356851605,-54,3.481772023,1402,64.12807858,1091,19.61811465,901,3.115031384,-106,1
1578,13,0.778498944,603,3.580248849,-52,4.03300775,2403,1.443375673,2042,166.4825726,439,8.140340995,-26,0.705306291,552,3.488159045,-36,2.564313597,1398,66.53359959,1098,24.0530151,828,3.53774638,-99,1
1578,14,0.717740563,603,0.900336637,-62,3.423404295,2403,6.639528096,2024,157.2959717,431,6.768912898,-26,0.620307108,552,19.9964003,108,3.447345943,1398,74.83664003,876,48.4023548,577,9.999960876,-32,1
1578,16,0.514928651,604,1.311372171,-60,2.98861476,2403,3.464101615,2035,163.0868889,434,7.025386865,-26,0.657021323,552,1.637361408,-55,3.804241939,1398,66.52783007,1088,20.48553497,898,3.425062905,-106,1
1578,17,0.792961461,604,4.877281906,-46,2.662876094,2403,15.43215847,1995,162.4457952,427,8.586458684,-25,0.648477555,552,2.90555563,-39,3.013851323,1398,64.39287737,1092,24.74950561,822,3.465901737,-98,1
1578,18,0.984731928,604,3.171845844,-53,2.153221688,2400,11.3417972,2010,165.2151948,431,8.326663998,-25,0.664113151,552,1.560065004,-53,3.1501014,1402,68.05527993,1079,20.54050325,856,3.399964493,-100,1
1578,19,0.514928651,603,1.337115847,-62,3.21926022,2406,14.55293368,2000,161.3720292,425,7.038853212,-25,0.505104726,552,1.067915098,-57,3.140313586,1398,64.48039335,1094,20.42491279,907,3.076685875,-107,1
1578,20,0.621581561,604,0.900336637,-60,2.843120352,2400,11.41636253,2008,160.0972006,427,6.681045101,-25,0.717137166,552,1.640900768,-56,2.639431681,1395,65.84794691,1095,19.7495893,893,3.737783589,-101,1
1578,21,0.786245393,603,2.572582714,-56,2.272363607,2397,1.809068067,2041,156.3962915,434,8.024961059,-26,0.611565443,552,0.963786795,-57,2.665422595,1395,68.88333427,1097,20.2572568,913,3.717410335,-106,1
1578,22,0.668557923,604,1.029857301,-61,2.713602101,2403,0,2047,153.9246913,432,5.648142628,-26,0.654824398,552,20.63327891,114,3.427313653,1395,79.39027107,870,46.13245542,576,10.00867191,-30,1
1578,23,0.778498944,604,0.452267017,-63,4.461111426,2406,7.204270619,2024,168.1113448,430,7.852330285,-25,0.675050799,552,2.747820518,-40,2.682702818,1398,68.6868008,1099,20.65445275,840,3.755355045,-98,1
1578,24,0.651338947,604,0.953462589,-61,2.378884383,2403,5.466149273,2028,163.4575981,429,6.640098575,-25,0.672067167,552,19.07748759,103,3.358296934,1398,76.0728367,880,45.59820135,581,9.938854155,-30,1
1578,25,0.621581561,603,2.708012802,-51,3.250874008,2406,0.288675135,2046,165.8525267,436,7.890827049,-26,0.627923682,552,1.022967283,-57,2.541723442,1398,65.40244292,1097,19.97685148,912,3.056654585,-105,1
1579,1,0.687551651,604,0.687551651,-58,2.323790008,2403,6.331738236,2026,122.9301354,421,3.753785968,-23,0.81903904,552,19.46779831,106,2.709028054,1395,80.35453132,882,45.6013343,580,10.37372086,-31,1
1579,2,0.668557923,603,1.56427929,-60,3.384456449,2406,0,2047,158.8661529,446,5.976595768,-25,0.675032758,552,1.666325626,-55,2.784456308,1395,73.56388041,1088,15.46136179,912,3.654050993,-104,1
1579,3,0.887625365,603,3.596083728,-54,2.022599587,2403,0,2047,169.4560594,436,8.501336793,-25,0.56761175,552,1.730638479,-56,2.528553682,1395,67.00467715,1096,17.44627344,917,3.722368203,-105,1
1579,4,0.577350269,604,5.401318582,-45,2.00567377,2403,10.10362971,2012,164.852735,428,7.931525131,-25,0.618624423,552,1.712071004,-56,3.042489185,1395,68.34926578,1095,18.91961179,913,3.514843488,-103,1
1579,7,0.621581561,603,1.831955405,-57,4.144181756,2403,0,2047,170.6272519,440,8.247589179,-26,0.569386436,552,1.476734849,-57,3.599742084,1405,66.90480868,1106,21.58924524,916,3.20191866,-108,1
1579,8,0.866025404,604,1.154700538,-61,1.864744682,2403,0,2047,164.2068863,440,7.149380138,-26,0.631144742,552,1.781489827,-57,2.76984651,1395,72.80485844,1097,17.47569149,915,3.500044365,-104,1
1579,9,0.621581561,604,2.994945237,-54,1.809068067,2400,0,2047,170.8542485,437,8.393269309,-26,0.610292523,551,1.342034403,-57,2.787744249,1395,69.96833064,1102,18.92344659,914,2.9845717,-108,1
1579,12,0.514928651,603,4.634357855,-49,4.2604595,2406,14.35349181,1998,166.3033692,420,8.266397845,-25,0.626582504,551,1.467368057,-54,3.258040493,1398,65.724058,1100,20.17800287,909,3.132912518,-106,1
1579,13,0.674199862,603,0.887625365,-64,1.477097892,2400,6.617241025,2024,167.6188633,430,6.828527504,-26,0.747805623,552,1.493186735,-58,3.020427348,1398,71.38192266,1083,19.8721587,899,3.156248527,-103,1
1579,14,0.668557923,604,1.56427929,-59,1.732050808,2403,10.93333795,2009,160.5442212,424,7.051756712,-25,0.606470808,552,1.297885604,-57,3.155844758,1398,69.32049615,1086,19.67225421,893,2.961591828,-102,1
1579,15,0.900336637,604,3.1188576,-55,2.662876094,2403,8.918401134,2016,171.3186602,429,8.306167843,-25,0.808341604,552,3.286713324,-37,3.210232089,1398,68.6052123,1089,21.6733944,833,3.4655656,-99,1
1579,16,0.797724035,604,0.99620492,-62,2.261335084,2400,19.50504985,1987,163.3843535,419,6.607502623,-25,0.717110136,551,1.332541601,-57,2.708096309,1398,71.51500998,1088,16.9784896,908,3.28772507,-105,1
1579,17,0.668557923,603,0.953462589,-60,2.701009912,2403,10.26910636,2013,166.4962462,427,7.862453931,-26,0.604049986,552,1.187818248,-58,3.080408626,1398,71.03172808,1090,19.06256804,901,2.843832411,-105,1
1579,18,0.792961461,603,1.083624669,-61,3.089571903,2406,7.216878365,2022,160.4115918,426,6.593729804,-25,0.698679137,552,1.666413655,-54,3.080104192,1395,68.9689605,1100,18.01618529,889,3.776449363,-105,1
1579,19,0.792961461,604,2.289634085,-56,1.864744682,2403,10.68842478,2010,173.3788984,428,8.284249385,-25,0.681764851,552,1.589562227,-57,2.987759708,1398,71.49065873,1100,17.70496649,913,3.79825066,-103,1
1579,20,0.965307299,604,2.979729498,-53,1.954016842,2403,11.97219,2006,170.3272029,425,8.251721583,-25,0.667807243,552,2.955787862,-41,2.916650359,1398,68.3200065,1101,22.46258516,847,3.643711875,-100,1
1579,21,0.674199862,603,2.386832566,-55,3.261343839,2403,1.443375673,2042,171.6877892,433,8.251721583,-25,0.661639185,552,2.702497976,-42,3.479448859,1402,68.2552316,1108,21.72989659,853,3.797966881,-100,1
1579,22,0.792961461,604,2.256304299,-56,2.50454133,2403,7.216878365,2022,173.1695613,429,8.214455108,-25,0.889436512,552,3.532194433,-35,3.382606833,1402,74.023526,1092,18.98906736,844,3.611116951,-102,1
1579,24,0.522232968,603,2.809076199,-56,2.773248833,2403,4.522670169,2032,158.264623,432,8.160882305,-26,0.712200697,552,2.408208312,-44,2.805327613,1395,67.03208925,1104,21.11376555,849,3.577208847,-99,1
1579,25,0.707106781,604,5.895456747,-42,1.664100589,2400,7.53453587,2020,169.5859588,424,8.338203705,-25,0.600866098,552,1.841317961,-47,3.283558463,1402,69.03586426,1104,22.06701411,851,3.583375463,-100,1
1580,1,0.877058019,604,28.83818693,43,13.51921709,2448,0,2047,164.7439349,438,16.39848336,-24,0.7740842,552,1.098339295,-59,2.718205451,1395,69.00172351,1028,12.89298905,797,2.864975622,-87,1
1580,2,0.900336637,604,1.356801051,-60,2.378884383,2403,0,2047,177.1822166,439,9.183318209,-26,0.841037831,552,1.482858745,-55,3.186128125,1402,70.16162938,1025,13.11638472,769,2.371916672,-86,1
1580,3,0.668557923,604,0.953462589,-60,2.8123106,2403,0,2047,168.1114349,442,9.083785087,-26,0.595652801,552,1.203103332,-55,3.749350226,1402,69.29789946,1028,13.52206817,773,2.569706176,-87,1
1580,4,0.492365964,603,1.378954369,-58,2.153221688,2400,6.062177826,2026,143.8421641,424,5.305800142,-25,0.69487186,552,6.668932027,-9,2.296059538,1398,68.765346,1029,18.03935505,722,2.863063502,-87,1
1581,1,0.83484711,604,20.35350465,10,3.464101615,2403,23.27487265,1978,174.4333467,415,12.28697265,-23,0.558280315,552,0.973755706,-58,2.816606966,1395,70.98379757,1089,19.04402621,866,2.495474394,-107,1
1581,2,0.651338947,604,1.114640858,-61,3.679385654,2406,0.866025404,2044,172.8001122,437,7.986731421,-25,0.65243611,552,1.259004832,-57,2.717209932,1395,64.58375883,1104,22.01404126,890,3.231605053,-108,1
1581,4,0.809039835,604,4.147288271,-50,3.697665111,2403,0,2047,155.0588744,444,8.067893721,-26,0.733151183,552,1.650131101,-57,3.161873251,1398,71.21814584,1092,17.15784749,899,3.007875426,-104,1
1581,5,0.674199862,604,4.011347541,-51,3.493500459,2406,6.903556396,2023,155.6860672,426,8.161253617,-25,0.720018403,552,3.540829581,-34,2.961764624,1398,70.89480733,1088,19.83080085,836,3.095746096,-100,1
1581,6,0.866025404,604,2.193309386,-56,3.493500459,2403,4.330127019,2032,174.1275003,430,8.349832152,-25,0.665786168,552,3.35047353,-36,2.160486488,1395,68.20818212,1099,20.07014614,840,3.53439181,-100,1
1581,7,0.674199862,604,0.820199532,-61,14.81399829,2416,4.824181513,2031,120.3696579,431,3.505839285,-25,0.711503636,551,1.325496756,-57,2.46570032,1395,67.95226458,1096,16.31834952,913,3.012248637,-106,1
